id,duration,text_raw,cleaned_text
7907,4.38,خیره شدم به گل وسط قالی دست‌بافت و قرمز,خیره شدم به گل وسط قالی دست‌بافت و قرمز
7908,1.4506875,چه شوی مضحکی,چه شوی مضحکی
7909,4.68,دانشگاه جنوا برای ارشد تاریخ پذیرشش تموم شده؟,دانشگاه جنوا برای ارشد تاریخ پذیرشش تموم شده؟
7910,3.355,یه نکته مهم دیگه اینه که فلافل گوشت نداره.,یه نکته مهم دیگه اینه که فلافل گوشت نداره.
7911,2.7,گویی در بافت جان ماست.,گویی در بافت جان ماست.
7912,9.72,در نهایت، شعر نو فارسی با تکیه بر زبان ساده، آزاد و صریح، با محتوای انسانی و اجتماعی، به یکی‌از ارکان مهم ادبیات فارسی تبدیل شد.,در نهایت، شعر نو فارسی با تکیه بر زبان ساده، آزاد و صریح، با محتوای انسانی و اجتماعی، به یکی‌از ارکان مهم ادبیات فارسی تبدیل شد.
7913,6.36,به نظر من اعتماد کنید، چون اون‌ها تجربه‌شون بیشتره.,به نظر من اعتماد کنید، چون اون‌ها تجربه‌شون بیشتره.
7914,15.14,روان‌درمانی، به‌ویژه درمان شناختی‌رفتاری، به افراد کمک می‌کند رابطه سالم‌تری با افکارشان برقرار کنند و از درگیری مداوم با آن‌ها فاصله بگیرند.,روان‌درمانی، به‌ویژه درمان شناختی‌رفتاری، به افراد کمک می‌کند رابطه سالم‌تری با افکارشان برقرار کنند و از درگیری مداوم با آن‌ها فاصله بگیرند.
7915,2.22,معلومه که نه.,معلومه که نه.
7916,1.86,چرا که نه.,چرا که نه.
7917,10.08,کاغذ، شیشه، پلاستیک، فلز و حتی برخی موادغذایی می‌توانند پس از فرآوری دوباره استفاده شوند.,کاغذ، شیشه، پلاستیک، فلز و حتی برخی موادغذایی می‌توانند پس از فرآوری دوباره استفاده شوند.
7918,9.3,استفاده از فناوری‌های نوین در شست‌وشو، بسته‌بندی و نگهداری محصول، نقش بزرگی در حفظ سلامت مصرف‌کننده دارد.,استفاده از فناوری‌های نوین در شست‌وشو، بسته‌بندی و نگهداری محصول، نقش بزرگی در حفظ سلامت مصرف‌کننده دارد.
7919,4.44,مصرف گوشت‌های فرآوری‌شده را محدود کنید.,مصرف گوشت‌های فرآوری‌شده را محدود کنید.
7920,2.28,نمی‌دونم چکار کنم!,نمی‌دونم چکار کنم!
7921,2.22,من چه می‌دونم آخه؟,من چه می‌دونم آخه؟
7922,4.86,لباس فرم مدرسه‌م رو که تازه خریده بودیم با ذوق پوشیدم.,لباس فرم مدرسه‌م رو که تازه خریده بودیم با ذوق پوشیدم.
7923,9.36,اهمیت جمهوری به عنوان فرم حکومت دموکراسی: حکومت دموکراسی حکومتی است که مردم در سرنوشت خود نقش دارند.,اهمیت جمهوری به عنوان فرم حکومت دموکراسی: حکومت دموکراسی حکومتی است که مردم در سرنوشت خود نقش دارند.
7924,9.64,این اثر یادآور می‌شود که احترام به انسان و حق انتخاب او می‌تواند بنیان یک جامعه قدرتمند و پایدار باشد.,این اثر یادآور می‌شود که احترام به انسان و حق انتخاب او می‌تواند بنیان یک جامعه قدرتمند و پایدار باشد.
7925,7.62,همیشه برام سوال بود چرا روس‌ها انقلاب اکتبر رو توی نوامبر جشن می‌گیرن؟,همیشه برام سوال بود چرا روس‌ها انقلاب اکتبر رو توی نوامبر جشن می‌گیرن؟
7926,5.72,مانند بسیاری از قربانیان، هرگز تجاوز جنسی را گزارش نکرد.,مانند بسیاری از قربانیان، هرگز تجاوز جنسی را گزارش نکرد.
7927,2.64,اسم پکیج رو اشتباه نوشتی,اسم پکیج رو اشتباه نوشتی
7928,4.08,من چند ساعتم بدون همسرم نمی‌تونم برم.,من چند ساعتم بدون همسرم نمی‌تونم برم.
7929,5.7,گوشت گاومیش چربی کم‌تری دارد و برای سلامتی مفید است.,گوشت گاومیش چربی کم‌تری دارد و برای سلامتی مفید است.
7930,2.34,حالا بگو چی می‌خواستی بدونی؟,حالا بگو چی می‌خواستی بدونی؟
7931,4.86,و اینکه چون عجله ندارم طبیعتا به دنبال هزینه کمتر هستم.,و اینکه چون عجله ندارم طبیعتا به دنبال هزینه کمتر هستم.
7932,3.84,شاید هم فکر کرده که گفتن دیگر فایده‌ای ندارد.,شاید هم فکر کرده که گفتن دیگر فایده‌ای ندارد.
7933,3.18,این رنگ جدید به دل من نشست.,این رنگ جدید به دل من نشست.
7934,3.06,امان از دل زینب,امان از دل زینب
7935,1.925,لعنت,لعنت
7936,10.08,افزون بر این، موسیقی بخش دیگری از زندگی هنری او را تشکیل می‌دهد و صدای خاص و اجرای احساسی‌اش باعث شده کنسرت‌های او با استقبال زیادی روبه‌رو شود.,افزون بر این، موسیقی بخش دیگری از زندگی هنری او را تشکیل می‌دهد و صدای خاص و اجرای احساسی‌اش باعث شده کنسرت‌های او با استقبال زیادی روبه‌رو شود.
7937,3.12,صدای تقریبا نامفهوم زن عمو,صدای تقریبا نامفهوم زن عمو
7938,3.3,مامان ول‌کن ماجرا نبود.,مامان ول‌کن ماجرا نبود.
7939,5.1,با قدم گذاشتن روی خاک آفریقا، حس عجیبی وجودم را فراگرفت.,با قدم گذاشتن روی خاک آفریقا، حس عجیبی وجودم را فراگرفت.
7940,5.76,ببخشید، اینجا کوچه لاله‌ست یا بنفشه؟,ببخشید، اینجا کوچه لاله‌ست یا بنفشه؟
7941,5.76,مدام می‌هراسند که مبادا شریک خود را در یک تصادف یا سانحه از دست بدهند.,مدام می‌هراسند که مبادا شریک خود را در یک تصادف یا سانحه از دست بدهند.
7942,5.205375,ندا همچنان در بازداشت است و قاتل قرار است آزاد شود!,ندا همچنان در بازداشت است و قاتل قرار است آزاد شود!
7943,6.36,علیرضا افتخاری از خوانندگان برجسته موسیقی سنتی است.,علیرضا افتخاری از خوانندگان برجسته موسیقی سنتی است.
7944,5.4,او تصمیم گرفت که این بار به آمریکای جنوبی سفر کند.,او تصمیم گرفت که این بار به آمریکای جنوبی سفر کند.
7945,8.46,گاهی می‌ایستاد و به عصایش تکیه می‌کرد و نفس‌نفس می‌زد، اما خیلی سریع دوباره به راه می‌افتاد.,گاهی می‌ایستاد و به عصایش تکیه می‌کرد و نفس‌نفس می‌زد، اما خیلی سریع دوباره به راه می‌افتاد.
7946,7.5,کسی را که به خوبی می‌شناسید در نظر بگیرید و چگونگی گذراندن مراحل سوگواری او را توصیف کنید.,کسی را که به خوبی می‌شناسید در نظر بگیرید و چگونگی گذراندن مراحل سوگواری او را توصیف کنید.
7947,6.06,و دانشجویانی بیگانه با جامعه و دشمن وطن تربیت کردند!,و دانشجویانی بیگانه با جامعه و دشمن وطن تربیت کردند!
7948,3.06,غریبه‌ای که مرا دوست نداشت,غریبه‌ای که مرا دوست نداشت
7949,4.5,قلبم مشکل داره نمی‌تونم بخورم و اینا,قلبم مشکل داره نمی‌تونم بخورم و اینا
7950,3.2,ایشون کی بوده که فوت‌شده؟,ایشون کی بوده که فوت‌شده؟
7951,7.38,در صورت فراهم بودن شرایط، دیدار با مدیر پروژه مقدور خواهد بود.,در صورت فراهم بودن شرایط، دیدار با مدیر پروژه مقدور خواهد بود.
7952,6.9,دریادل بودن ویژگی افرادی است که در مواجهه با مشکلات، آرامش خود را حفظ می‌کنند.,دریادل بودن ویژگی افرادی است که در مواجهه با مشکلات، آرامش خود را حفظ می‌کنند.
7953,4.821375,از این می‌ترسم که از آرمان بابااکبر کوتاه بیایم.,از این می‌ترسم که از آرمان بابااکبر کوتاه بیایم.
